Id,y,x1,x2,x3,x4,x5,X^2,,,,,expo^x,,,,,cos(x),,,,,const
755,7.0201291303,0.3745002872,1.1550264346,0.6703916888,-1.0544458239,-0.8656336416,0.1402504651,1.3340860646,0.4494250165,1.1118559955,0.7493216014,1.4542645185,3.1741073226,1.9550029235,0.3483854407,0.4207848414,0.9306905368,0.4038943518,0.7835783725,0.4937097324,0.6481577239,1
756,-12.1046280418,0.732485297,1.9070558424,-1.3228117008,0.0232116043,0.2816745575,0.5365347103,3.6368619861,1.7498307957,0.0005387786,0.0793405563,2.0802442132,6.7332358803,0.2663852524,1.0234830901,1.3253473254,0.7435147336,-0.3299584083,0.2454507372,0.9997306228,0.9605913176,1
757,-1.2120399221,-1.5257775119,0.4781249964,-0.093122792,-2.0965574812,1.6217279782,2.3279970157,0.2286035121,0.0086718544,4.395553272,2.6300016354,0.2174519197,1.6130470958,0.9110816198,0.1228787133,5.0618294951,0.0450036099,0.8878592007,0.9956672053,-0.5018715046,-0.0509096346,1
758,-9.8184690958,-0.8632082191,-1.2825034143,0.4201416222,0.5574867959,0.7364114037,0.7451284295,1.6448150077,0.1765189827,0.3107915276,0.5423017555,0.4218066611,0.2773421284,1.5221771144,1.7462782272,2.0884275277,0.6500027897,0.2843160031,0.9130311832,0.8485874132,0.7408835456,1
759,-4.9130102326,-0.3860033622,-0.0109143379,-0.7308067632,-1.3101973056,1.0791306491,0.1489985956,0.0001191228,0.5340785251,1.7166169797,1.1645229577,0.6797682402,0.9891450074,0.4815203605,0.2697668246,2.9421207035,0.9264211444,0.9999404392,0.744636154,0.2576593938,0.4720949168,1
760,5.7353559611,-0.102762685,-0.1823142554,-1.999267592,-0.1783711043,-0.8424944971,0.0105601694,0.0332384877,3.9970709044,0.0318162508,0.7097969776,0.9023410871,0.8333394178,0.1354344402,0.8366318882,0.4306349648,0.9947245602,0.9834267384,-0.4154807483,0.9841340079,0.665603241,1
761,-3.5182538912,-0.1746136531,-0.2192441519,-0.4464647913,0.9388386429,0.4470541523,0.0304899279,0.0480679981,0.1993308099,0.8814179974,0.1998574151,0.839781405,0.8031256096,0.6398862893,2.5570100915,1.5636989749,0.9847937315,0.976062119,0.9019791663,0.5907254904,0.9017245357,1
762,-6.9543075388,1.1271545145,-1.32482737,-0.6489559274,-0.0402808183,-0.4066389699,1.2704772995,1.7551675602,0.4211437958,0.0016225443,0.1653552518,3.0868603749,0.2658488486,0.5225911151,0.9605196698,0.6658845513,0.429231569,0.243496232,0.796715223,0.9991888375,0.9184553781,1
763,-0.2922553102,-0.0792577255,-1.1821033993,-0.7161780573,-1.6415539549,-0.8900255518,0.0062817871,1.3973684467,0.5129110097,2.6946993867,0.7921454828,0.9238018065,0.306633088,0.4886161548,0.1936788402,0.4106452599,0.9968607503,0.3789791675,0.7543203626,-0.0706985998,0.6293921708,1
764,-27.3066904927,0.6941767204,-0.2142068848,1.5057532388,-0.5955338743,0.1190710809,0.4818813191,0.0458845895,2.267292816,0.3546605954,0.0141779223,2.00206014,0.8071813742,4.5075476115,0.5512681794,1.1264499845,0.7685806577,0.977145296,0.0649972358,0.8278491396,0.9929194105,1
765,-3.5461802177,-1.2132523302,2.6006718704,-0.1786205987,0.8296298403,0.4133850209,1.4719812166,6.7634941776,0.0319053183,0.6882856719,0.1708871755,0.2972290188,13.4727869618,0.8364231792,2.2924700032,1.5119270373,0.3499746074,-0.8572349101,0.9840897103,0.6751488663,0.9157662702,1
766,-3.6259067674,-0.5838788148,-1.3309012815,0.1561431245,-0.5567897444,-0.1555043015,0.3409144704,1.7712982212,0.0243806753,0.3100148194,0.0241815878,0.5577308309,0.2642390002,1.1689935028,0.5730457375,0.8559833949,0.8343306795,0.2376006786,0.9878344096,0.8489559858,0.987933551,1
767,-8.0199382078,0.6513020588,0.0782411558,0.3771162974,0.1500465761,-1.4672493327,0.4241943718,0.0061216785,0.1422167017,0.022513975,2.1528206042,1.9180366003,1.0813834092,1.4580738697,1.1618883576,0.2305588043,0.7952951357,0.9969407219,0.9297303972,0.9887641166,0.1033620552,1
768,1.6680945472,1.3960621957,1.1758522964,-1.1361648543,0.5053006114,-0.6620242702,1.9489896543,1.382628623,1.290870576,0.2553287079,0.4382761343,4.0392627823,3.240903978,0.3210479294,1.6574837041,0.515806146,0.1738463233,0.3847565284,0.4210761662,0.8750289968,0.7887494996,1
769,3.3925328406,-0.7469163371,-0.0048416613,1.7476682305,1.0579575615,0.6052213583,0.5578840146,2.34416844832945E-05,3.0543442439,1.1192742019,0.3662928926,0.4738254201,0.9951700406,5.7411999012,2.8804817702,1.8316576167,0.7337873309,0.9999882792,-0.1759511447,0.4906527934,0.8223761773,1
770,-10.161696781,-1.1506056358,2.5544494188,0.8737310457,-2.3488374199,0.3994743352,1.323893329,6.525211833,0.7634059402,5.5170372252,0.1595797445,0.3164450609,12.8642149118,2.3958331613,0.095480101,1.491040704,0.4079345635,-0.832526679,0.6419703195,-0.7018854573,0.9212655702,1
771,-8.8082750327,-0.4886947159,0.4099823559,0.4006403668,-0.9185190765,1.8258857523,0.2388225254,0.1680855322,0.1605127035,0.8436772938,3.3338587805,0.6134265678,1.506791199,1.4927803186,0.3991096545,6.208291593,0.8829464073,0.9171278558,0.9208114346,0.606997717,-0.2523319414,1
772,-10.7001993532,0.1997846214,0.9413479065,1.3514235647,-0.738157598,-0.9117684848,0.039913895,0.8861358811,1.8263456514,0.5448766394,0.8313217699,1.2211397225,2.5634343605,3.8629207362,0.4779937614,0.4018129951,0.9801093442,0.5886989768,0.2176174603,0.7397096141,0.6123485651,1
773,-4.9529902226,1.1219073488,1.3928374328,-1.3770185708,2.0112431862,-0.2355033143,1.2586760994,1.9399961141,1.8961801443,4.0450991539,0.0554618111,3.0707055279,4.0262580972,0.2523297359,7.4726014098,0.7901730441,0.4339648493,0.1770210727,0.1925673109,-0.4263437193,0.9723970249,1
774,3.7879099829,0.6917845285,0.5643882091,-0.9713423198,-0.8640481389,-2.0835923393,0.4785658339,0.3185340506,0.9435059023,0.7465791864,4.3413570364,1.9972765519,1.7583716978,0.3785745288,0.421452526,0.1244822256,0.7701088688,0.8449160049,0.5641917618,0.6493642787,-0.49061554,1
775,-14.4352733659,-1.1511501356,-1.4824759607,0.0401905158,1.3694021527,-0.0271449307,1.3251466348,2.1977349742,0.0016152776,1.8752622559,0.0007368473,0.3162728035,0.2270747636,1.0410090839,3.9329986599,0.9732201819,0.4074373686,0.0882055872,0.9991924699,0.2000355207,0.999631599,1
776,-3.7873515913,0.3388541622,0.7780035434,0.679709441,-0.3858315001,-1.4633450608,0.1148221432,0.6052895135,0.4620049242,0.1488659465,2.1413787671,1.4033386704,2.1771213953,1.9733042876,0.6798850766,0.2314607281,0.9431361687,0.7123161871,0.7777553874,0.9264858349,0.1072446173,1
777,-11.5050893579,-0.42980551,0.0629593553,-0.8716452128,0.3619607107,-0.2927120959,0.1847327765,0.0039638804,0.7597653769,0.1310155561,0.0856803711,0.6506356245,1.0649835524,0.4182628515,1.4361425158,0.7462369544,0.9090468097,0.9980187144,0.6435681914,0.9352043173,0.9574648224,1
778,16.1247154537,0.6218215275,-0.8032394762,-0.9219676593,1.7740563377,0.0287562377,0.3866620121,0.6451936561,0.8500243648,3.1472758893,0.0008269212,1.8623172162,0.4478757288,0.3977356623,5.8947158897,1.0291736902,0.8128187355,0.6943791998,0.6042535119,-0.2018632972,0.9995865679,1
779,-3.8246076143,0.5529638494,-1.0984222529,-0.3772644555,0.6821694828,1.5656158596,0.3057690187,1.2065314456,0.1423284694,0.4653552033,2.45115302,1.7383977391,0.3333966846,0.6857347036,1.9781646746,4.7856212996,0.8509716136,0.4550016561,0.9296758291,0.7762067343,0.005180444,1
780,-9.4885257987,-0.7244850748,-0.8029174114,-0.0226689403,-1.5243951497,-0.0301333065,0.5248786236,0.6446763696,0.0005138809,2.3237805726,0.0009080162,0.4845740241,0.448019997,0.9775860695,0.2177527248,0.9703161755,0.7488407879,0.6946109245,0.9997430706,0.046384528,0.9995460263,1
781,-9.2332848027,-0.0647283846,0.7247491503,1.4146097427,0.5698443178,0.741551051,0.0041897638,0.5252613309,2.0011207241,0.3247225465,0.5498979612,0.9373220199,2.0642132278,4.1148802905,1.7679917852,2.0991889397,0.9979058494,0.7486657457,0.1555523491,0.8419849761,0.7374218159,1
782,-10.2064816752,0.0522789511,-0.3597445765,-1.9959768692,-0.8862208192,0.2172666847,0.0027330887,0.1294161603,3.9839236622,0.7853873403,0.0472048123,1.0536696239,0.6978545518,0.1358808515,0.4122106313,1.2426754605,0.9986337668,0.9359867723,-0.4124852561,0.6323442195,0.9764902935,1
783,-8.8784281069,-1.6455937238,0.2428898228,-0.4008347103,-1.0215598526,-0.4700243167,2.7079787038,0.058995466,0.160668465,1.0435845324,0.2209228582,0.1928980007,1.2749281483,0.6697607565,0.3600329037,0.6249870705,-0.0747276723,0.9706470015,0.9207356217,0.5220361522,0.8915572753,1
784,11.2407693769,0.7287815213,0.8855011096,-1.9370214074,-0.1494840121,0.9138846583,0.5311225057,0.7841122151,3.7520519329,0.0223454699,0.8351851686,2.0725537059,2.4241988765,0.1441326234,0.8611522059,2.4939920467,0.7459864154,0.6329016057,-0.3580934033,0.9888480546,0.6106741741,1
785,0.8271431499,-0.2578948596,0.1088152709,-1.4954108753,-0.4800336568,1.8287754294,0.0665097586,0.0118407632,2.2362536858,0.2304323117,3.3444195711,0.7726764673,1.1149563664,0.2241564855,0.6187625659,6.2262574963,0.9669290271,0.9940854579,0.0753140697,0.8869793803,-0.2551270533,1
786,-2.4268791616,-0.7880680345,-1.4406323432,0.1494717586,0.7886293331,1.1938104906,0.621051227,2.0754215483,0.0223418066,0.621936225,1.4251834875,0.4547224553,0.2367779864,1.1612206758,2.2003783725,3.2996304938,0.7052163793,0.1297967408,0.9888498794,0.7048183119,0.3681196414,1
787,-14.5624453798,-0.5177226421,0.2224755766,0.5443548783,0.6492105278,-0.547202744,0.2680367342,0.0494953822,0.2963222335,0.4214743095,0.2994308431,0.5958760269,1.2491653104,1.7234961589,1.9140291596,0.578565946,0.8689485022,0.9753542153,0.8554615556,0.7965613282,0.8539832748,1
788,8.3483151396,1.7127249309,-0.6872970226,0.7078721587,-0.0219112361,-0.587218564,2.9334266889,0.4723771972,0.5010829931,0.0004801023,0.3448256419,5.5440480612,0.5029336518,2.0296678494,0.9783270713,0.5558712568,-0.1414525886,0.7729637412,0.7597471569,0.9997599585,0.8324849454,1
789,4.5183183684,-0.642851299,-0.5863469109,-0.4468710651,-1.0188855994,0.6974097032,0.4132577926,0.3438026999,0.1996937488,1.0381278646,0.4863802941,0.5257910971,0.556355995,0.6396263732,0.3609970114,2.0085432402,0.800389717,0.8329675665,0.9018036712,0.5243152158,0.7665083345,1
790,-18.6100418575,-0.7035153156,-0.6150208487,0.4886905912,-0.1079619431,-1.4219036353,0.4949337993,0.3782506443,0.2388184939,0.0116557812,2.021809948,0.4948427144,0.5406296238,1.6301802495,0.897661758,0.2412543193,0.7625728377,0.8167614179,0.8829483437,0.9941777679,0.1483431665,1
791,-3.4400025831,-0.9360094985,-0.1965572444,-0.5749878374,0.7504825373,-0.764402029,0.8761137814,0.0386347503,0.3306110131,0.5632240387,0.5843104619,0.3921897506,0.8215543005,0.5627117128,2.1180217945,0.4656122704,0.5930058823,0.9807447383,0.8391989168,0.7313598676,0.7217963455,1
792,3.692728579,-0.967127071,-1.0105462088,0.406657247,0.4834717261,-1.6724445876,0.9353347715,1.0212036401,0.1653701165,0.2337449099,2.7970708985,0.3801736827,0.3640200943,1.5017892746,1.6216947203,0.1877874412,0.567667033,0.5313980951,0.9184481489,0.8853864098,-0.1014733066,1
793,-25.0941484299,0.6220751965,0.8609732705,-1.6909977618,-0.6904314294,1.4288924244,0.3869775501,0.7412749725,2.8594734304,0.4766955586,2.0417335604,1.8627896883,2.3654618079,0.1843355093,0.5013597211,4.1740735286,0.8126709429,0.6516995735,-0.1199121913,0.7709713224,0.1414281352,1
794,3.3267907563,1.006101706,0.0247926593,0.5012493963,2.1120196236,0.5027969735,1.0122406429,0.000614676,0.2512509573,4.4606268906,0.2528047965,2.7349186901,1.025102553,1.6507824643,8.2649164607,1.6533391554,0.5351578712,0.9996926778,0.8769828846,-0.515184839,0.8762381904,1
795,13.3825035174,-1.2208088614,1.3649389996,-0.8709388906,0.9939022358,0.656270661,1.4903742761,1.8630584726,0.7585345512,0.9878416544,0.4306911804,0.2949914632,3.9154841986,0.4185583842,2.701756821,1.9275902756,0.3428860327,0.2044064606,0.6441086419,0.5454233208,0.7922732532,1
796,-3.5875281155,0.889513553,1.5409329754,-1.4659143285,-0.0695885549,1.9460495025,0.791234361,2.3744744347,2.1489048185,0.004842567,3.7871086664,2.4339453779,4.6689442498,0.2308668068,0.9327775277,7.0009755424,0.6297899563,0.0298589128,0.1046898163,0.9975796935,-0.3665080993,1
797,9.9250874076,0.9763817445,0.1771583373,-1.02317313,0.106720493,-0.9118812985,0.953321311,0.0313850765,1.046883254,0.0113892636,0.8315275026,2.6548329787,1.1938201045,0.359452539,1.112623225,0.4017676677,0.5600238457,0.9843484615,0.5206594714,0.9943107709,0.612259372,1
798,-4.5142614853,-1.4683669565,0.5764787031,0.0653056053,-0.7735128028,0.394948189,2.1561015188,0.3323276951,0.0042648221,0.598322056,0.155984072,0.2303012703,1.7797603191,1.0674852037,0.4613894481,1.4843072854,0.1022503533,0.8383872151,0.9978683467,0.7154608594,0.9230165004,1
799,-6.5961377416,-0.5038898878,1.7795590842,-0.0305724444,1.5770882125,-0.8128021008,0.253905019,3.1668305342,0.0009346744,2.4872072299,0.6606472551,0.6041759063,5.9272424276,0.9698901664,4.8408397729,0.4436132739,0.8757110156,-0.2072496791,0.9995326992,-0.0062918442,0.687466203,1
800,-2.7097514963,0.6133491654,1.8436999765,0.2710909822,1.1364476271,-1.7383318682,0.3761971987,3.3992296033,0.0734903206,1.291513209,3.0217976839,1.8466056415,6.3198784569,1.3113943785,3.1156806234,0.1758134361,0.8177247966,-0.2695287614,0.9634793236,0.4208196673,-0.1667529049,1
801,-7.7379403682,0.7071347443,0.0303861315,0.7650019774,0.867665218,-2.2562501178,0.5000395466,0.000923317,0.5852280254,0.7528429305,5.0906645941,2.0281716949,1.0308525017,2.148998624,2.3813444378,0.1047425214,0.7602264309,0.999538377,0.721380988,0.6466093295,-0.6330243708,1
802,10.7598036618,-0.4436027396,-0.6700232806,0.15216419,-1.9405333972,-1.0905086675,0.1967833906,0.4489311965,0.0231539407,3.7656698655,1.1892091539,0.6417203003,0.511696665,1.1643513956,0.1436273189,0.3360455148,0.9032112458,0.7838072087,0.9884453501,-0.361370283,0.4620343088,1
803,8.487519055,1.0019207035,0.1768924461,-1.0880145414,-0.2532173671,1.0982730577,1.0038450962,0.0312909375,1.1837756423,0.064119035,1.2062037093,2.7235078592,1.1935027203,0.3368847008,0.7762991216,2.9989824798,0.538685094,0.9843952855,0.4642448152,0.9681114189,0.4551345079,1
804,-2.2983086246,-1.839566786,-0.2114286135,-0.2296632433,0.1869794145,0.5037794662,3.38400596,0.0447020586,0.0527452053,0.0349613014,0.2537937505,0.1588862429,0.8094270611,0.7948012121,1.2056024668,1.6549643473,-0.2655462397,0.9777321081,0.9737431128,0.9825702188,0.8757643258,1
805,-7.7622362375,1.9103425016,0.5537811944,-0.5874814673,1.2579499429,-0.8586683981,3.6494084734,0.3066736113,0.3451344745,1.582438059,0.7373114179,6.7554021383,1.7398191907,0.5557251356,3.5182015753,0.4237259411,-0.333059212,0.8505420503,0.8323392557,0.3077681039,0.653446034,1
806,-2.8057141586,0.4361870953,1.5714630513,1.0773148814,0.8110896767,-2.2315376387,0.1902591821,2.4694961216,1.1606073536,0.6578664636,4.979760233,1.5467981664,4.8136857136,2.936783343,2.2503588146,0.1073632173,0.9063691491,-0.0006667245,0.4736948236,0.6887087849,-0.6137023141,1
807,-18.5181126768,-0.1010025173,-0.5873750665,1.3248682715,0.8406484781,0.2611061816,0.0102015085,0.3450094688,1.7552759368,0.7066898638,0.0681764381,0.9039307574,0.5557842684,3.7616898005,2.3178695773,1.2983655206,0.9949035806,0.8323982254,0.2434565613,0.6669798007,0.9661050092,1
808,3.5437811294,0.7944416483,-0.6496164865,0.6342845104,0.0950026625,-1.683206807,0.6311375326,0.4220015795,0.4023168401,0.0090255059,2.8331851552,2.213204905,0.5222460268,1.8856724796,1.0996617829,0.1857772679,0.7006832438,0.7963158371,0.8054959027,0.9954906402,-0.1121738911,1
809,-17.332923342,0.344046138,0.7071580306,1.1934145851,0.5273885276,1.0067039239,0.1183677451,0.5000724803,1.424238372,0.278138659,1.0134527904,1.4106437183,2.0282189241,3.2983244105,1.6945013819,2.7365662031,0.9413976174,0.7602113025,0.3684877169,0.8641243133,0.5346490494,1
810,-29.1708884214,-1.7323273321,-0.3734121629,-0.1425103971,-0.3297423648,-0.0890421195,3.0009579855,0.1394366434,0.0203092133,0.1087300271,0.007928499,0.17687229,0.6883814491,0.8671785381,0.7191089774,0.9148070416,-0.1608294695,0.9310880298,0.9898625677,0.946125797,0.996038369,1
811,-10.4013809356,-0.5773962487,0.7361654792,-0.9912055485,0.1251746117,0.0731527132,0.3333864281,0.5419396128,0.9824884393,0.0156686834,0.0053513194,0.5613581022,2.0879139954,0.3711290072,1.1333463313,1.0758948277,0.8378867309,0.7410486943,0.5476815923,0.9921758824,0.9973255333,1
812,12.683391037,0.1439372344,-0.9477243177,1.3992299247,-0.2261237264,-1.4388541648,0.0207179274,0.8981813824,1.9578443821,0.0511319396,2.0703013077,1.1548116238,0.3876221253,4.0520783595,0.797619409,0.2371993944,0.9896589086,0.5835326569,0.1707259629,0.9745427812,0.1315596707,1
813,-10.7079234602,0.8013010183,-0.0033314459,-0.0969415577,-0.0958714501,0.3954369639,0.6420833219,1.10985320091988E-05,0.0093976656,0.0091913349,0.1563703924,2.2284382823,0.9966740972,0.9076090474,0.9085808066,1.485032955,0.6957728266,0.9999944507,0.9953048459,0.9954078515,0.922828329,1
814,-0.8956975364,-0.0532430421,-0.7734995825,-1.4191855079,0.3034519326,-1.5182067052,0.0028348215,0.5983016041,2.0140875058,0.0920830754,2.3049515997,0.9481495442,0.4613955479,0.2419109713,1.3545264808,0.2191044537,0.998582924,0.7154700957,0.151030669,0.9543106835,0.052565384,1
815,-3.6330487293,1.1197077252,-0.9538609618,-0.849614022,-0.981899693,-1.3630776682,1.25374539,0.9098507344,0.7218439863,0.9641270072,1.8579807294,3.0639585547,0.38525071,0.4275799366,0.3745987998,0.2558720746,0.4359455043,0.5785381955,0.6602730744,0.5554438525,0.2062281369,1
816,-2.5693605523,-0.7725985597,-0.2836254523,-2.3276040427,-2.4452274908,-0.7158649273,0.5969085344,0.0804433972,5.4177405796,5.9791374817,0.5124625942,0.4618114631,0.7530486446,0.097529143,0.0867064077,0.4887691791,0.7160992988,0.9600472103,-0.6866040563,-0.767178756,0.7545258974,1
817,11.9386041546,0.8833968425,-1.3004398566,-0.0763390841,1.4305568156,-1.3234085832,0.7803899813,1.6911438206,0.0058276558,2.0464928026,1.7514102782,2.4191030778,0.2724119445,0.9265019912,4.1810266046,0.2662262991,0.6345293948,0.2670749753,0.9970875869,0.1397802785,0.2448720703,1
818,-16.5268693681,-0.4383561662,-0.7431524812,0.891967582,0.4638727652,0.6176608467,0.1921561284,0.5522756103,0.7956061673,0.2151779423,0.3815049216,0.6450959806,0.4756121912,2.4399256853,1.5902206262,1.854584806,0.9054506142,0.7363392128,0.6278818568,0.8943264754,0.8152353591,1
819,19.1867129501,2.4964170628,1.6294752228,-0.0990447017,-0.2019919553,-1.4488258887,6.2320981512,2.6551895017,0.0098098529,0.04080075,2.0990964557,12.1389229521,5.1011970242,0.9057022207,0.8171015013,0.2348458615,-0.7989941897,-0.0586452278,0.9950990819,0.9796688933,0.1216682416,1
820,-14.0925227693,-1.7141646874,-0.0496415708,-1.2993954634,0.6253554294,-0.7917192877,2.9383605756,0.0024642855,1.6884285703,0.3910694131,0.6268194306,0.1801141095,0.951570434,0.2726965983,1.868910105,0.4530651759,-0.1428777213,0.9987681102,0.2680812859,0.8107551075,0.7026229743,1
821,-14.000650511,-0.5829433945,-1.5526805411,2.1101535242,0.758829549,-0.7099302411,0.3398230012,2.4108168626,4.4527478958,0.5758222845,0.5040009472,0.5582527878,0.2116797963,8.2495076866,2.1357749371,0.4916784952,0.8348459782,0.0181147949,-0.5135845481,0.7256418628,0.7584073454,1
822,-3.5962761783,0.1511470321,1.323091308,-0.9278250742,1.9065986827,-1.0321748944,0.0228454253,1.7505706093,0.8608593684,3.6351185369,1.0653850127,1.1631676685,3.7550113505,0.3954127693,6.7301584197,0.3562313519,0.9885990172,0.2451796739,0.5995760308,-0.3295268172,0.5129530941,1
823,-9.8400661638,-0.1773614833,-1.6503783956,-2.5385111261,1.0100907805,0.085702092,0.0314570957,2.7237488488,6.4440387371,1.0202833849,0.0073448486,0.8374769959,0.1919772515,0.0789839094,2.7458502735,1.0894817147,0.9843126401,-0.0794980925,-0.8235917377,0.5317838433,0.9963298229,1
824,-14.4413994527,-1.7338609803,-1.6406012051,1.1453613997,-0.1505951085,1.4314432471,3.0062738991,2.6915723143,1.3118527358,0.0226788867,2.0490297697,0.1766012381,0.1938634555,3.1435772393,0.8601959142,4.1847344415,-0.1623429633,-0.0697482022,0.4127169782,0.9886819709,0.1389024947,1
825,3.1051424315,0.6365867682,-0.0665628476,0.0323299808,-0.5550736472,0.0977861092,0.4052427135,0.0044306127,0.0010452277,0.3081067539,0.0095621232,1.8900187851,0.9356041136,1.0328582724,0.5740299839,1.1027268968,0.8041294481,0.9977855115,0.9994774317,0.84986163,0.995222747,1
826,-19.5914250273,-0.060984982,0.8375166727,-0.1634184411,0.8235554919,0.9206322908,0.003719168,0.701434177,0.0267055869,0.6782436482,0.8475638148,0.9408373692,2.3106218158,0.8492357589,2.2785869496,2.5108774928,0.9981409923,0.6693099585,0.9866768963,0.6796173176,0.605316984,1
827,-12.8384667565,0.180762607,-1.312968334,-0.1604767061,-1.906074646,-1.2066216214,0.0326751201,1.7238858461,0.0257527732,3.6331205561,1.4559357371,1.1981307177,0.2690203279,0.8517376637,0.1486627969,0.2992064064,0.9837068775,0.2549809411,0.9871512233,-0.3290320047,0.3561782457,1
828,1.8800183225,0.7304183332,0.4948927894,-0.0032088784,-0.302433157,-0.7394009462,0.5335109414,0.244918873,1.02969008105358E-05,0.0914658145,0.5467137593,2.0759488643,1.6403223697,0.9967962645,0.7390178848,0.477399818,0.7448953635,0.8800196332,0.9999948516,0.9546146149,0.7388723609,1
829,10.1176752308,-0.5128120829,0.9652515173,0.4766792574,-1.3712164935,0.1988528426,0.2629762324,0.9317104916,0.2272231144,1.8802346722,0.039542453,0.5988093075,2.6254479189,1.6107167357,0.253798028,1.2200024203,0.8713682638,0.5692100988,0.8885234792,0.1982575219,0.9802938379,1
830,-18.4586341468,0.1399628297,1.6486734734,-1.7575517495,-0.7831295391,0.9736258362,0.0195895937,2.7181242218,3.0889881521,0.613291875,0.9479472689,1.1502310436,5.2000772091,0.1724665888,0.4569736542,2.647526575,0.9902211824,-0.0777984516,-0.1856717178,0.7087091198,0.5623049213,1
831,14.7096822879,-1.1109322244,2.3856216323,-1.1789442221,0.0291221452,0.559547558,1.2341704072,5.6911905727,1.3899094789,0.0008480993,0.3130934696,0.3292518813,10.865815108,0.307603328,1.0295503414,1.7498806016,0.4438263315,-0.7276057701,0.3819007905,0.9995759803,0.8474953553,1
832,10.7587996431,0.8810371425,0.7152084848,-0.4620775363,0.9132070056,-0.7546524878,0.7762264465,0.5115231767,0.2135156495,0.8339470352,0.5695003773,2.4134014501,2.0446129084,0.6299734922,2.4923025589,0.4701739775,0.6363514356,0.7549565386,0.8951282461,0.6112106547,0.7285096454,1
833,-4.9429939558,-0.5349771427,0.4566424612,1.5095769579,-0.2281712374,-0.8903415324,0.2862005432,0.2085223373,2.2788225919,0.0520621136,0.7927080442,0.5856826771,1.5787643138,4.5248162017,0.7959879453,0.4105155245,0.8602802827,0.8975380171,0.0611811363,0.9740816834,0.6291465947,1
834,0.0004776339,1.2097719073,-1.2648000325,1.838181489,-0.9840826885,0.6409484468,1.4635480677,1.5997191222,3.3789111866,0.9684187377,0.4108149115,3.3527198345,0.2822957405,6.2850983421,0.3737819442,1.8982804438,0.3532327992,0.3012433383,-0.2642104232,0.5536272518,0.8015289891,1
835,-3.1038474226,0.9266912255,0.7850340545,0.2270026376,0.0495295519,-1.6531805014,0.8587566275,0.6162784667,0.0515301975,0.0024531765,2.7330057702,2.5261369169,2.1924816032,1.2548331777,1.0507766442,0.1914400639,0.6004830845,0.7073641982,0.9743453514,0.9987736625,-0.0822910139,1
836,-25.5104516236,-0.7808196377,0.7246446874,0.6633691666,-1.0378813056,0.3469790199,0.6096793066,0.5251099229,0.4400586512,1.0771976045,0.1203944402,0.4580304384,2.0639976052,1.9413219657,0.3542043383,1.4147870427,0.7103368649,0.7487349951,0.7879220589,0.5080462907,0.9404043122,1
837,-7.8669596024,0.2520309886,1.7509188425,-0.4184011597,-0.5198572681,-0.9234429683,0.0635196192,3.0657167929,0.1750595305,0.2702515792,0.8527469158,1.2866359077,5.7598926792,0.658098173,0.5946054111,0.397149312,0.9684079491,-0.1791501083,0.9137397168,0.8678900915,0.6030773402,1
838,-10.389021989,-0.9992784708,0.3749483616,-0.7043411391,1.074703858,-0.6272990613,0.9985574622,0.1405862738,0.4960964402,1.1549883823,0.3935041123,0.3681449727,1.4549162831,0.4944342304,2.929125335,0.5340322432,0.540909311,0.9305265344,0.7620383506,0.475992706,0.8096158029,1
839,1.2280330393,1.5339956752,0.4177254579,0.2583836264,-1.1504285628,0.3291141862,2.3531427315,0.1744945582,0.0667620984,1.3234858782,0.1083161476,4.6366664716,1.518503724,1.2948354564,0.3165010997,1.3897365353,0.0367923457,0.9140140459,0.9668042537,0.4080962267,0.9463290141,1
840,0.9371670788,0.0455219765,0.6320826034,-0.5108472983,-1.4536298763,0.2752215989,0.0020722503,0.3995284175,0.2609649621,2.1130398173,0.0757469285,1.0465740044,1.881524972,0.5999869954,0.2337203704,1.3168224489,0.9989640537,0.806798802,0.8723305627,0.116898558,0.9623649995,1
841,-4.1613030584,0.1397872467,0.2438923605,1.0056501625,-0.9396406328,-2.3817501377,0.0195404743,0.0594834835,1.0113322493,0.8829245188,5.6727337184,1.1500291003,1.2762069529,2.733684034,0.3907682394,0.0923887429,0.9902456621,0.9704053948,0.535539259,0.5900781968,-0.7249444959,1
842,0.2015528158,0.4750270023,0.4059125202,-0.4770563058,0.1705982016,-1.0477808097,0.225650653,0.1647649741,0.2275827189,0.0291037464,1.0978446252,1.6080576182,1.5006712683,0.6206075845,1.1860141147,0.3507151899,0.8892803721,0.9187424645,0.8883504144,0.9854833854,0.4994947983,1
843,-2.3462224885,-2.106197212,-1.6929114484,0.0423611399,1.3827104148,-0.3895183883,4.4360666958,2.8659491721,0.0017944662,1.9118880912,0.1517245748,0.1216998865,0.1839830862,1.0432711776,3.9856898734,0.6773830315,-0.5101858674,-0.1218118489,0.9991029011,0.1869789076,0.9250920558,1
844,0.6111200382,0.8139379102,-0.5943319715,-0.0554390229,0.7965607239,0.1331798851,0.6624949216,0.3532304923,0.0030734853,0.6345089868,0.0177368818,2.2567774986,0.5519311485,0.9460697105,2.2178998261,1.1424554906,0.6866409164,0.8285227499,0.9984636509,0.6991697696,0.9911446596,1
845,-10.1504009236,-0.5416783487,-0.8653023635,-0.0925281249,1.1821020928,-1.5706545937,0.2934154335,0.7487481803,0.0085614539,1.3973653577,2.4669558527,0.5817710179,0.4209242612,0.9116235713,3.2612223946,0.2079090419,0.8568445743,0.6484099586,0.9957223263,0.3789803766,0.0001417331,1
